Time,Voltage,Current,Temperature,SOC
3033.6,3.75079412440102,-0.496749027064693,27.1276288973038,0.555589792869457
3033.7,3.75098476651308,-0.496720345849593,27.12888,0.555592591770894
3033.8,3.75102386389925,-0.496720140152151,27.12888,0.555595390510728
3033.9,3.75117540632769,-0.496700477341483,27.12888,0.555598189249404
3034.0,3.75136604247607,-0.496644726625509,27.12888,0.555600987877291
3034.1,3.76543015547488,-0.956474782203425,27.12888,0.555603786191054
3034.2,3.76566375887829,-0.958073021765852,27.12888,0.555609175388609
3034.3,3.7658545850644,-0.958223630636456,27.12888,0.555614573591346
3034.4,3.76604528521515,-0.95820269137395,27.12888,0.55561997264268
3034.5,3.76623592107047,-0.958151490419519,27.12888,0.555625371576032
3034.6,3.76642656704446,-0.958090185179099,27.12888,0.555630770220896
3034.7,3.76661720286685,-0.958055714836973,27.12888,0.555636168520339
3034.8,3.76680784654342,-0.958021481395618,27.1313123913876,0.555641566625561
3034.9,3.76699848753107,-0.958006918833272,27.13194,0.555646964537897
3035.0,3.76703758643266,-0.957911834200653,27.13194,0.555652362368181
3035.1,3.76771783652279,-0.968999298793581,27.13194,0.555657759662717
3035.2,3.76780014464854,-0.97136552142546,27.13194,0.555663219428881
3035.3,3.76795168127619,-0.971596639976828,27.13194,0.555668692527379
3035.4,3.76814232469218,-0.971588468724639,27.13194,0.5556741669281
3035.5,3.76833295860816,-0.971547506267664,27.13194,0.555679641282781
3035.6,3.76852353524357,-0.971509589074793,27.13194,0.555685115406661
3035.7,3.76856270286442,-0.971473498188756,27.13194,0.5556905893169
3035.8,3.76871424441292,-0.971458901307842,27.13194,0.555696063023786
3035.9,3.76890488269596,-0.971435526727033,27.13194,0.555701536648427
3036.0,3.76894398197236,-0.971365452899087,27.1343643743541,0.555707010141365
3036.1,3.7631848364103,-0.77012540509845,27.13499,0.555712483239477
3036.2,3.76322479535328,-0.772283424139681,27.13499,0.555716822463081
3036.3,3.76337631247906,-0.77256356215789,27.13499,0.555721173845908
3036.4,3.76341543490725,-0.772584139142657,27.139854482508,0.555725526807155
3036.5,3.76356696566926,-0.77256807278714,27.14111,0.555729879884342
3036.6,3.76360607446122,-0.772542858181603,27.14111,0.555734232871004
3036.7,3.76375760763467,-0.772537305369441,27.14111,0.555738585715596
3036.8,3.76394824741674,-0.772487108258809,27.1435264006426,0.555742938528901
3036.9,3.76413888824164,-0.772481315975891,27.14415,0.555747291059373
3037.0,3.76417799312312,-0.772454484937802,27.14415,0.55575164355721
3037.1,3.75841763666058,-0.575326597018062,27.14415,0.555755995903868
3037.2,3.75861033938418,-0.577407417251771,27.14415,0.555759237545727
3037.3,3.75864944605802,-0.577660390173011,27.14415,0.555762490911837
3037.4,3.75864944605802,-0.577628038036055,27.14415,0.555765745703307
3037.5,3.75864944605802,-0.577643005371845,27.14415,0.555769000312492
3037.6,3.75880097768352,-0.577636051688453,27.1465822695075,0.555772255006009
3037.7,3.75899161888318,-0.577603667258115,27.14721,0.555775509660345
3037.8,3.75903072516595,-0.577589103948255,27.14721,0.555778764132214
3037.9,3.75903072516595,-0.577587255618576,27.14721,0.555782018522027
3038.0,3.75903072516595,-0.577565738188865,27.14721,0.555785272901425
3038.1,3.7841128187504,-1.39943790486229,27.14721,0.555788527159585
3038.2,3.78434667920265,-1.39860526253099,27.14721,0.555796412205251
3038.3,3.78453731722499,-1.39843740078351,27.14721,0.555804292559446
3038.4,3.78472795348768,-1.39831926703442,27.14721,0.555812171967834
3038.5,3.78491859630024,-1.39825064603529,27.14721,0.555820050710605
3038.6,3.78510923487669,-1.39819653670357,27.14721,0.555827929066736
3038.7,3.78529987744499,-1.39811372327815,27.14721,0.555835807117991
3038.8,3.78549051690121,-1.39804501882824,27.14721,0.555843684702638
3038.9,3.78568115669959,-1.39794599415349,27.14721,0.555851561900175
3039.0,3.78572026272165,-1.3979022688384,27.14721,0.555859438539764
3039.1,3.797420079507,-1.77747363206734,27.14721,0.555867314932985
3039.2,3.79769141161208,-1.77770778397878,27.14721,0.555877329997398
3039.3,3.79788205243697,-1.77757734006489,27.1496337799918,0.555887346381125
3039.4,3.79807269073692,-1.77753359360426,27.15026,0.555897362029875
3039.5,3.79826333090944,-1.77747221398484,27.15026,0.555907377432138
3039.6,3.79845374784651,-1.77738580546809,27.15026,0.555917392488561
3039.7,3.79864454949066,-1.77727400290621,27.15026,0.555927407058121
3039.8,3.79883524854445,-1.77719253797408,27.15026,0.555937420997736
3039.9,3.7990258897608,-1.77711318373165,27.15026,0.555947434478342
3040.0,3.7990650314995,-1.77704632408821,27.15026,0.555957447511832
3040.1,3.81503754947596,-2.30365368691232,27.1550572320678,0.555967460168605
3040.2,3.81538175164969,-2.30248239923412,27.15638,0.555980439961747
3040.3,3.81561153261847,-2.30224330739298,27.15638,0.555993413155342
3040.4,3.8158021664872,-2.30201062195064,27.15638,0.556006385001789
3040.5,3.81614430807269,-2.30190831512804,27.15638,0.556019355537184
3040.6,3.81637408363423,-2.30170895858384,27.15638,0.556032325496138
